aname
Eileen Crowe
Mildred Natwick
Jack MacGowran
May Craig
Charles Fitzsimmons
James Lilburn
Sean McClory
Ken Curtis
Joseph ODea
Eric Gorman
Kevin Lawless
Paddy ODonnell
Webb Overlander
Michael Wayne
Melinda Wayne
Antonia Wayne
Jack Roper
Al Murphy
Don Hatswell
Burt Lancaster
Ernest Borgnine
Philip Ober
Mickey Shaughnessy
Jack Warden
George Reeves
Harry Bellaver
John Dennis
Tim Ryan
Barbara Morrison
Kristine Miller
Jean Willes
Merle Travis
Arthur Keegan
Claude Akins
Douglas Henderson
Don Dubbins
John L. Cason
John Bryant
Joan Shawlee
Angela Stevens
Mary Carver
James Jones
Margaret Barstow
Delia Salvi
Al Sargent
Weaver Levy
Tyler McVey
John Patrick Veitch
William Lundmark
Robert Healy
James Brick Sullivan
Moana Gleason
Freeman Lusk
Robert Pike
Carleton Young
Fay Roope
Louise Saraydar
Alvin Sargent
Joe Roach
Patrick Miller
Wayne Norman
Joseph Sargent
Mack Chandler
Edward Laguna
Willis Bouchey
John Davis
Carey Leverette
Allen Pinson
Guy Way
Manny Klein
James Mason
George Macready
Michael Pate
William Cottrell
John Hardy
John Hoyt
Jack Raine
Victor Perry
Douglass Watson
Michael Ansara
Dayton Lummis
John Lupton
Preston Hanson
Joseph Waring
Edmund Purdom
Chet Stratton
Michael Tolan
David Bond
Ann Tyrrell
John OMalley
Alvin Hurwitz
Donald Elson
Ned Glass
Stephen Roberts
Richard Burton
Victor Mature
Michael Rennie
Jay Robinson
Torin Thatcher
Richard Boone
Betta St John
Jeff Morrow
Ernest Thesiger
Dawn Addams
Leon Askin
Frank Pulaski
David Leonard
Helen Beverly
Nicholas Koster
Frank de Kova
Anthony Eustrel
Pamela Robinson
Emmett Lynn
Sally Corner
Marc Snow
Anne Bancroft
George Keymas
Ford Rainey
Sam Gilman
Harry Shearer
Virginia Lee
Anthony Jochim
Leo Curley
Jean Corbett
Joan Corbett
Gloria Saunders
George H. Melford
Ed Mundy
A. Ben Astar
Alex Pope
George Robotham
Dan Ferniel
Van Des Autels
Cameron Mitchell
Bella St. John
Audrey Hepburn
Eddie Albert
Tullio Carminati
Hartley Power
Laura Solari
Tullio Carminatti
Margaret Rawlings
Paolo Carlini
Claudio Ermelli
Paola Borboni
Heinz Hindrich
Gorella Gori
Alfredo Rizzo
Princess Alma Cattaneo
John Horne
Maurizio Arena
Andre Esterhazy
Ugo Ballerini
Ugo De Pascale
George Higgins
Bruno Baschiera
Giacomo Penza
Edward Hitchcock
Eric Oulton
Rapindranath Mitter
Richard McNamara
Princess Lilamani
Cesare Viori
Mimmo Poli
Giuliano Raffaelli
Carlo Rizzo
Gianna Segale
Marco Tulli
Tania Weber
Andre Eszterhazy
Van Heflin
Brandon De Wilde
Jack Palance
Ben Johnson
Emile G. Meyer
John Dierkes
John Miller
Leonard Strong
Ray Spiker
Janice Carroll
Helen Brown
Nancy Kulp
Charles Quirk
George J. Lewis
Henry Wills
Rex Moore
Ewing Miles Brown
Chester W. Hannan
Bill Cartledge
Steve Raines
Eva Marie Saint
Rod Steiger
Pat Henning
Tony Galento
Tami Mauriello
John F. Hamilton
John Heldabrand
Don Blackman
Abe Simon
Barry Macollum
Mike ODowd
Martin Balsam
Fred Gwynne
Anne Hegira
Thomas Handley
Rebecca Sands
Jere Delaney
Ann Hegira
Pat Hingle
Nehemiah Persoff
Tiger Joe Marsh
Robert Francis
May Wynn
Tom Tully
E.G. Marshall
Arthur Franz
Lee Marvin
Warner Anderson
Jerry Paris
Whit Bissell
James Best
Joe Haworth
James Edwards
David Alpert
Ted Cooper
Don Keefer
Eddie Laguna
Paul McGuire
Richard Norris
Jay Richards
James Todd
Anthony Ross
Jacqueline Fontaine
Eddie Ryder
Robert Kent
John W. Reynolds
Frank J. Scannell
Ruth Rickaby
Ruth Ricksby
Richard Keene
Jack Kenney
Les Clark
John Florio
Jon Provost
Don Dunning
Bob Alden
Allan Douglas
Jack Roberts
Howard Keel
Jane Powell
Julie Newmar
Jacques dAmboise
Tommy Rall
Ruta Lee
Matt Mattox
Virginia Gibson
Marc E. Platt
Betty Carr
Howard Petrie
Nancy Kilgas
Norma Doggett
Earl Barton
Dante DiPaolo
Kelly Brown
Matt Moore
Marjorie Wood
Phil Rich
Lois Hall
Russell Saunders
Terry Wilson
Walter Beaver
Jarma Lewis
Sheila James
Jean Peters
Maggie McNamara
Rossano Brazzi
Cathleen Nesbitt
Vincent Padula
Mario Siletti
Dino Bolognese
Tony De Mario
Jack Mattis
Zachary Yaconelli
Larry Arnold
Renata Vanni
Grazia Narciso
Merry Anders
Vicente Padula
Maurice Brierre
Luciana Paluzzi
Joe Mantell
Esther Minciotti
Karen Steele
Frank Sutton
Walter Kelley
Robin Morse
Augusta Ciolli
Joe De Santis
Betsy Palmer
Alan Wells
James Bell
Silvio Minciotti
John Milford
Jack Lemmon
Philip Carey
Nick Adams
Harry Carey Jr.
Frank Aletter
Fritz Ford
Buck Kartalian
William Hudson
Perry Lopez
Robert Roark
Tige Andrews
Danny Borzage
Jim Moloney
Denny Niles
Francis Conner
Shug Fisher
Dan Borzage
Jimmy Murphy
Martin Milner
Gregory Walcott
Duke Kahanamoku
George Brangier
Clarence E. Frank
Stubby Kruger
Carolyn Tong
Kathleen OMalley
Maura Murphy
Jeanne Murray
Lonnie Pierce
Kim Novak
Susan Strasberg
Cliff Robertson
Reta Shaw
Verna Felton
Raymond Bailey
Elizabeth Wilson
Phyllis Newman
Don C. Harvey
Steve Benton
Henry P. Watson
Floyd Steinbeck
Paul R. Cochran
Harold A. Beyer
Adlai Zeph Fisher
Harry Sherman Schall
Abraham Weinlood
Wayne R. Sullivan
Warren Frederick Adams
Carle E. Baker
Henry Pegueo
Flomanita Jackson
George E. Bemis
Anna Magnani
Marisa Pavan
Ben Cooper
Virginia Grey
Jo Van Fleet
Sandro Giglio
Mimi Aguglia
Florence Sundstrom
Dorrit Kelton
Rossana San Marco
Augusta Merighi
Rosa Rey
Zolya Talma
Margherita Pasquero
May Lee
Lewis Charles
Jean Hart
Virgil Osborne
Larry Chance
Roger Gunderson
Roland Vildo
Fred Barney Taylor
Albert Atkins
Cantinflas
Shirley MacLaine
Robert Newton
Martine Carol
Marlene Dietrich
Luis Miguel Dominguin
Fernandel
Jose Greco
Trevor Howard
Glynis Johns
Beatrice Lillie
Tim Mccoy
Mike Mazurki
Alan Mowbray
Robert Morley
George Raft
Red Skelton
Ronald Squire
A.E. Matthews
Ava Gardner
Edward R. Murrow
Richard Wattis
Ronald Adam
Richard Aherne
John Benson
Theona Bryant
Robert Cabal
Patrick Cargill
Fred Cavens
Campbell Cotts
Roy Darmour
Anna de Linsky
Amapola Del Vando
Carli Elinor
Frances Fong
Raoul Freeman
Tommy Fujiwara
Cameron Hall
Chuck Hamilton
Chester Hayes
Paul King
Casey MacGregor
Maria Monay
Robert Okazaki
Satini Puailoa
George Russell
Bhogwan Singh
Robert Whitney
Kathryn Wilson
Arthur E. Gould-Porter
Max Reid
Laura Lamb
Anthony Perkins
Richard Eyer
Phyllis Love
Robert Middleton
Peter Mark Richman
Joel Fluellen
Theodore Newton
John Smith
Mary Carr
Edna Skinner
Marjorie Durant Dye
Frances Farwell
Richard Garland
James Dobson
Earl Hodgins
Diane Jergens
Jean Inness
Nelson Leigh
Helen Kleeb
William Schallert
Jack McClure
Chuck Courtney
Jean Innes
Mary Jackson
Joe Turkel
Harry Hines
Ivan Rasputin
Steve Warren
Earle Hodgins
John Pickard
Norman Leavitt
Dan Kennedy
Rock Hudson
James Dean
Carroll Baker
Jane Withers
Sal Mineo
Dennis Hopper
Judith Evelyn
Paul Fix
Rod Taylor
Earl Holliman
Elsa Cardenas
Fran Bennett
Robert Nichols
Alexander Scourby
Charles Watts
Carolyn Craig
Monte Hale
Mary Ann Edwards
Victor Millan
Mickey Simpson
Pilar del Rey
Maurice Jara
Noreen Nash
Napoleon Whiting
Tina Menard
Ray Whitley
Felipe Turich
Francisco Villa-Lobos
Ana Maria Majalca
Guy Teague
Natividad Vacio
Max Alibi Terhune
Ray Bennett
Barbara Barrie
George Dunn
Slim Talbot
Richard Bishop
Juney Ellis
Charles Meredith
Rush Williams
Bill Hale
Tom Monroe
Mark Hamilton
John Wiley
Ina Poindexter
Carl S.G. Moore
Paul Kruger
Eddie Baker
Ethel Greenwood
Fernando Alvarado
Tony Morella
Maxine Gates
Steven Kay
Christine Werner
John Garcia
David Jiminez
Wanda Lee Thompson
Ramon Ramirez
Dimitri Tiomkin
Yul Brynner
Rita Moreno
Terry Saunders
Martin Benson
Rex Thompson
Carlos Rivas
Patrick Adiarte
Geoffrey Toone
Yuriko
Marion Jim
Robert Banas
Dusty Worrall
Gemze de Lappe
Dennis Bonilla
Michiko Iseri
Irene James
Fuji
Jadin Wong
Jean Wong
William Yip
Eddie Luke
Josephine Smith
Jocelyn New
Thomas Bonilla
Marni Nixon
Debra Paget
Eduard Franz
Donald Curtis
Lisa Mitchell
Noelle Williams
Joanna Merlin
Pat Richard
Joyce Vanderveen
Diane Hall
Abbas El Boughdadly
Fraser C. Heston
Eugene Mazzola
John Miljan
Ramsay Hill
Tommy Duran
Francis McDonald
Joan Woodbury
Ramsey Hill
Woody Strode
Eric Alden
Henry Brandon
Mike Connors
Henry Corden
Edna Mae Cooper
Abbas El Bougbdadly
Kem Dibbs
Gail Kobe
Mena Mohamed
Onslow Stevens
Clint Walker
Luis Alberni
Fred Coby
Tony Dante
Frankie Darro
John Hart
Ed Hinton
Walter Woolf King
Stanley Price
Herb Alpert
E.J. Andre
Esther Brown
Robert Clarke
Mary Benoit
Paul De Rolf
Zeev Bufman
Kathy Garver
Mimi Gibson
Nancy Hale
Jeane Wood
Richard Kean
Joel Ashley
George Baxter
Robert Bice
Peter Coe
Peter Mamakos
Steve Darrell
Irene Martin
Matty Fain
Paula Morgan
Anthony George
Rodd Redwing
Kay Hammond
Peter Hanson
Irene Tedrow
Baynes Barron
Ken Dibbs
James Coburn
Moe DiSesso
Eugenia Strauss
Lisa Lee Mitchell
Robert Vaughn
Michael Connors
Steven Darrell
Robert Carson
Keith Richards (I)
Alec Guinness
Sessue Hayakawa
Jack Hawkins
Geoffrey Horne
Peter Williams
Andre Morrell
Percy Herbert
Ann Sears
Henry Okawa
K. Katsumoto
M.R.B. Chakrabandhu
Vilaiwan Seeboonreaung
Ngamta Suphaphongs
Javanart Punynchoti
Kannikar Wowklee
André Morell
Hope Lange
Lee Philips
Diane Varsi
Lloyd Nolan
Arthur Kennedy
Barry Coe
David Nelson
Mildred Dunnock
Lorne Greene
Robert H. Harris
Tami Connor
Staats Cotsworth
Scotty Morrow
Alan Reed Jr.
Kip King
Steffi Sidney
Jim Brandt
Edith Claire
Alfred Tonkel
Alan Reed Sr.
Edwin Jerome
Robert Adler
Harry Carter
Michael Lally
John Williams (II)
Francis Compton
Molly Roden
Marjorie Eaton
J. Pat OMalley
Jacques Bergerac
Monique van Vooren
Lydia Stevens
Marilyn Sims
Richard Bean
Pat Sheahan
Leroy Winebrenner
Marya Ploss
Jack Trevan
Coral Browne
Peggy Cass
Roger Smith
Jan Handzlik
Pippa Scott
Joanna Barnes
Yuki Shimoda
Robin Hughes
Carol Veazie
Brook Byron
Booth Colman
Morton DaCosta
Paul Davis
Margaret Dumont
Rand Harper
Charles Heard
Terry Kelman
Owen McGiveney
Doye ODell
Richard Reeves
Cris Alexander
Paul Newman
Burl Ives
Madeleine Sherwood
Larry Gates
Vaughan Taylor
Patty Ann Gerrity
Rusty Stevens
Hugh Corcoran
Deborah Miller
Brian Corcoran
Vince Townsend Jr.
Zelda Cleaver
Tony Merrill
Bobby Johnson
Tony Curtis
Sidney Poitier
Cara Williams
Charles McGraw
Kevin Coughlin
Wendy Hiller
Rita Hayworth
Audrey Dalton
May Hallatt
Priscilla Morgan
Stephen Boyd
Haya Harareet
Frank Thring
George Relph
Marina Berti
Hugh Griffith
Terence Longdon
Adi Berber
Claude Heater
José Greci
Dino Fazio
Stella Vitelleschi
Laurence Payne
John Horsley
Richard Coleman
Duncan Lamont
Ralph Truman
Reginald Lal Singh
David Davies
Dervis Ward
Mino Doro
Robert Brown
John Glenn
Maxwell Shaw
Emilio Carrer
Howard Lang
John Le Mesurier
Stevenson Lang
Aldo Mozele
Thomas James OLeary
Noel Sheldon
Hector Ross
Al Silvani
Bill Kuehl
Aldo Silvani
Diego Pozzetto
Michael Cosmo
Aldo Pial
Remington Olmstead
Victor De La Fosse
Enzo Fiermonte
Hugh Billingsley
Tiberio Mitri
Pietro Tordi
Jerry Brown
Otello Capanna
Luigi Marra
Cliff Lyons
Edward J. Auregul
Joe Yrigoyen
Alfredo Danesi
Raimondo Van Riel
Michael Dugan
Joe Canutt
Karl Tunberg
Ferdinand Ferdy Mayne
John Zaccaro
Lee Remick
Ben Gazzara
Kathryn Grant
Joseph Welch
Joseph N. Welch
Douglas Brooks West
George C. Scott
Murray Hamilton
Orson Bean
Alexander Campbell
Joseph Kearns
Russ Brown
Howard McNear
Ned Wever
Ken Lynch
Don Ross
Lloyd Le Vasseur
Royal Beal
James Waters
Duke Ellington
Irving Kupcinet
Millie Perkins
Richard Beymer
Gusti Huber
Lou Jacobi
Diane Baker
Dody Heath
Ed Wynn
Frank Tweddell
Del Erickson
Robert Boon
Gretchen Goertz
William Kirschner
Peter Finch
Edith Evans
Peggy Ashcroft
Beatrice Straight
Rosalie Crutchley
Ruth White
Eva Kotthaus
Patricia Bosworth
Lionel Jeffries
Margaret Phillips
Colleen Dewhurst
Stephen Murray
Orlando Martins
Errol John
Jeannette Sterke
Richard OSullivan
Diana Lambert
Marina Wolkonsky
Penelope Horner
Ave Ninchi
Charles Lamb
Ludovice Bonhomme
Dara Gavin
Elfrida Simbari
Dorothy Alison
Molly Urquhart
Frank Singuineau
Juan Aymerich
Giovanna Galletti
Franz Waxman
Ray Walston
Jack Kruschen
David Lewis
Edie Adams
Hope Holiday
Johnny Seven
Naomi Stevens
Francis Lax
Joyce Jameson
David White
Benny Burt
Hal Smith
Richard Widmark
Laurence Harvey
Frankie Avalon
Linda Cristal
Joan OBrien
Carlos Arruza
Jester Hairston
Denver Pyle
Aissa Wayne
Bill Daniel
Wesley Lau
Chuck Roberson
Ruben Padilla
Carol Baxter
Cy Malis
Boyd Red Morgan
Chuck Hayward
Buff Brady
Bill Shannon
Ted White
Jim Burk
Mickey Finn
Dean Smith
George Ross
Big John Hamilton
Jim Wright
Leroy Johnson
Jim Walker
Jack Miller
Tap Canutt
Jack Williams
Alfred Taylor
Ed Carter
Miguel Garza
Jerry Phillips
Charles Sanders
Charles Akins
Joe Jackson
Ronald Lee
Joe Graham
Rudy Robbins
Jim Brewer
Peter Ustinov
Michael Anderson Jr.
Dina Merrill
Chips Rafferty
Lola Brooks
Wylie Watson
John Meillon
Ronald Fraser
Mervyn Johns
Ewen Solon
Dick Bentley
Gerry Duggan
Peter Carver
Leonard Teale
Alister Williamson
Max Osbiston
Ray Barrett
Mercia Barden
George Chakiris
Simon Oakland
William Bramley
Bill Bramley
John Astin
Penny Santon
Tucker Smith
Tony Mordente
Eliot Feld
David Winters
Burt Michaels
Scooter Teague
Tommy Abbott
Harvey Hohnecker
David Bean
Sue Oakes
Gina Trikonis
Carole DAndrea
Jose De Vega
Bert Michaels
Jay Norman
Gus Trikonis
Robert Thompson
Anthony Teague
Larry Roquemore
Thomas Abbott
Jaime Rogers
Eddie Verso
Andre Tayir
Nich Covvacevich
Rudy Del Campo
Suzie Kaye
Yvonne Othon
Joanna Miya
Jo Anne Miya
Jimmy Bryant
Harvey Hobnecker
Johnny Green
Anthony Quinn
Stanley Baker
Irene Papas
Gia Scala
James Darren
Richard Harris
Bryan Forbes
Allan Cuthbertson
Michael Trubshawe
George Mikell
Walter Gotell
Albert Lieven
Cleo Scouloudi
Nicholas Papakonstantantinou
J. Lee Thompson
James Robertson Justice
Jackie Gleason
Piper Laurie
Myron McCormick
Michael Constantine
Stefan Gierasch
Jake LaMotta
Gordon B. Clarke
Alexander Rose
Carolyn Coates
Carl York
Vincent Gardenia
Tom Aheame
Gloria Cramer Curtis
Charles Dierkop
Donald Crabtree
Clifford A. Pellow
William Adams
Brendan Fay
Cliff Pellow
Charles Andre
Willie Mosconi
Don de Leo
Don Koll
Tom Ahearne
Charles McDaniel
Sid Raymond
Art Smith
Peter OToole
Omar Sharif
Donald Wolfit
I.S. Johar
Michael Ray
Gamil Ratib
Michel Ray
Zia Mohyeddin
John Dimech
Howard Marion-Crawford
Jack Gwillim
Harry Fowler
Jack Hedley
Hugh Miller
Kenneth Fortescue
Stuart Saunders
Fernando Sancho
Henry Oscar
Norman Rossington
M. Cher Kaoui
Mohammed Habachi
Paul Anka
Red Buttons
Sean Connery
Ray Danton
Mel Ferrer
Steve Forrest
Jeffrey Hunter
Kenneth More
Fabian
Richard Todd
Robert Wagner
Stuart Whitman
Sian Phillips
Tommy Sands
Henry W. Grace
Tom Tryon
Alexander Knox
Nick Stuart
Mark Damon
Dewey Martin
Ron Randell
Nicholas Stuart
Fred Durr
John Gregson
Michael Medwin
John Robinson
Patrick Barr
Donald Houston
Trevor Reid
Irina Demick
Bourvil
Jean-Louis Barrault
Richard Münch
Christian Marquand
Arletty
Madeleine Renaud
Georges Rivière
Georges Wilson
Jean Servais
Fernand Ledoux
Curd Jürgens
Werner Hinz
Paul Hartmann
Peter van Eyck
Gert Fröbe
Wolfgang Preiss
Kurt Meisel
Heinz Reincke
Ernst Schroeder
Wolfgang Lukschy
Wolfgang Buttner
Eugene Deckers
Peter Helm
Pauline Carton
Maurice Poli
Louis Mounier
Heinz Spitzner
Ruth Hausmeister
Frank Finlay
Michael Hinz
Lyndon Brook
Paul Edwin Roth
Karl John
Dietmar Schönherr
Rainer Penkert
Kurt Pecher
Til Kiwe
George Segal
Alice Tissot
Jo DAvra
Daniel Gélin
Dietmar Schoenherr
Françoise Rosay
Bill Nagy
Michael Beint
Neil McCallum
Allen Swift
Robert Preston
Shirley Jones
Buddy Hackett
Pert Kelton
Timmy Everett
Susan Luckey
Ron Howard
Harry Hickox
Ewart Dunlop
Oliver Hix
Jacey Squires
Olin Britt
Mary Wickes
The Buffalo Bills
Monique Vermont
Ronnie Dapo
Jesslyn Fax
Patty Lee Hilka
Garry Potter
Delos Jewkes
Ray Kellogg
William Fawcett
Rance Howard
Peggy Mondo
Roy Dean
David Swain
Arthur Mills
Max Showalter
Rand Barker
Jeannine Burnier
Shirley Claire
Natalie Core
Penelope Martin
Anne Loos
Peggy Wynne
Natalie Masters
Tarita
Richard Haydn
Tim Seely
Gordon Jackson
Noel Purcell
Eddie Byrne
Keith McConnell
Frank Silvera
Ben Wright
Matahiarii Tama
Yvon Arai
Albert Finney
Susannah York
Joan Greenwood
George Devine
David Tomlinson
Joyce Redman
George A. Cooper
Rosalind Atkinson
Peter Bull
James Jackson
Rachel Kempson
Wilfrid Lawson
Rosalind Knight
John Moffatt
Patsy Rowlands
David Warner
Redmond Phillips
Mark Dignam
Avis Bunnage
Lynn Redgrave
Michael MacLiammoir
Freda Jackson
James Cairncross
Julian Glover
Stathis Giallelis
Frank Wolff
Harry Davis
Elena Karam
Estelle Hemsley
Gregory Rozakis
Lou Antonio
Salem Ludwig
John Marley
Joanna Frank
Paul Mann
Linda Marsh
Katharine Balfour
Katherine Balfour
Pamela Brown
George Cole
Hume Cronyn
Cesare Danova
Kenneth Haigh
Andrew Keir
Martin Landau
Robert Stephens
Francesca Annis
Grégoire Aslan
Herbert Berghof
John Cairney
Isabelle Cooley
Jacqui Chan
Isabel Cooley
Andrew Faulds
Michael Gwynn
Michael Hordern
Marne Maitland
Carroll OConnor
Gwen Watford
Douglas Wilmer
John Karlsen
Loris Loddi
Jean Marsh
Gin Mart
Furio Meniconi
Kenneth Nash
Del Russell
John Valva
Marie Devereaux
John Alderton
Peter Forster
Jeremy Kemp
Laurence Naismith
Gesa Meiken
Marie Devereux
Michele Bally
Kathy Martin
Maria Badmajev
Maureen Lane
Simon Mizrahi
John Gayford
Lilia Skala
Lisa Mann
Stanley Adams
Isa Crino
Francesca Jarvis
Pamela Branch
Dan Frazer
Ralph Nelson
Martita Hunt
Paolo Stoppa
Gino Servi
David Weston
Inigo Jackson
Gino Cervi
Véronique Vendell
Gerald Lawson
Jennifer Hilary
Riggs OHara
John Phillips
Frank Pettingell
Hamilton Dyce
Linda Marlowe
Patrick Newell
Geoffrey Bayldon
Graham Stark
Victor Spinetti
Magda Knopke
Peter Jeffrey
Edward Woodward
Julie Andrews
Dick Van Dyke
Hermione Baddeley
Matthew Garber
Karen Dotrice
Arthur Malet
Alma Lawton
Marjorie Bennett
Cyril Delevanti
Clive L. Halliday
James Logan
Dal McKennon
Donald Barclay
Irwin Kostal
Alan Bates
Lila Kedrova
Georges Foundas
Eleni Anousaki
Sotiris Moustakas
Takis Emmanuel
George Voyadjis
Anna Kyriakou
Yorgo Voyagis
Christopher Plummer
Eleanor Parker
Charmian Carr
Heather Menzies
Daniel Truhitte
Duane Chase
Angela Cartwright
Debbie Turner
Kym Karath
Nicholas Hammond
Portia Nelson
Gilchrist Stuart
Evadne Baker
Julie Christie
Dirk Bogarde
Roland Curram
José Luis de Villalonga
José Luis de Vilallonga
Alex Scott
Basil Henson
Hugo Dixon
Helen Lindsay
John Heller
Pauline Yates
Tyler Butterworth
Peter Bayliss
Ernst Walder
Lucille Soong
Sidonie Bond
John G. Heller
James Cossins
Lydia Sherwood
Georgina Cookson
Marika Rivera
Brian Wilde
David Harrison
Irene Richmond
Ann Firbank
Richard Bidlake
Annette Carell
Annette Carroll
Trevor Bowen
Helen Stirling
Hugo Dyson
Angus MacKay
Margaret Gordon
Jane Downes
Carlo Palmucci
Dante Posani
Umberto Raho
Geraldine Chaplin
Tom Courtenay
Siobhan McKenna
Wolf Frees
José María Caffarel
Bernard Kay
Geoffrey Keen
Gwen Nelson
Adrienne Corri
Jeffrey Rockland
Luana Alcaniz
Tarek Sharif
Gérard Tichy
Lucy Westmore
Noel Willman
Rita Tushingham
María Martín
Mercedes Ruiz
Virgilio Texeira
Erik Chitty
José Nieto
Mark Eden
Gerhard Jersch
Brigitte Trace
Lili Murati
Catherine Ellison
Maria Vico
Dodo Assad Bahador
Peter Madden
Roger Maxwell
Simone Signoret
Elizabeth Ashley
Michael Dunn (I)
Charles Korvin
Heinz Rühmann
Barbara Luna
Christiane Schmidtmer
Alf Kjellin
Werner Klemperer
Olga Fabian
Gila Golan
Oscar Beregi Jr.
Oscar Beregi
Charles de Vries
Lydia Torea
Henry Calvin
Paul Daniel
David Renard
Silvia Marino
Rudy Carrella
Anthony Brand
Walter Friedel
Bert Rumsey
Jon Alvar
Charles H. Radilac
Justo Robles Quintero
Maribel DeCirez Garcia
Jose Santiago Martinez
Paul Scofield
Leo McKern
Robert Shaw
Nigel Davenport
John Hurt
Corin Redgrave
Colin Blakely
Yootha Joyce
Anthony Nicholls
John Nettleton
Eira Heath
Paul Hardwick
Michael Latimer
Philip Brack
Martin Boddey
Eric Mason
Matt Zinneman
Vanessa Redgrave
Cyril Luckham
Matt Zimmerman
Thomas Heathcote
Michael Caine
Millicent Martin
Julia Foster
Shirley Ann Field
Vivien Merchant
Jane Asher
Eleanor Bron
Denholm Elliott
Alfie Bass
Murray Melvin
Sydney Tafler
Julia Asher
Virginia Wetherell
Carl Reiner
Alan Arkin
Jonathan Winters
Brian Keith
Tessie OShea
John Phillip Law
Andrea Dromm
Ben Blue
Sheldon Golomb
Cindy Putnam
Guy Raymond
Cliff Norton
Richard Schaal
Philip Coolidge
Parker Fennelly
Johnny Whitaker
Danny Klega
Ray Baxter
Paul Verdier
Nikita Knatz
Constantine Baksheef
Alex Hassilev
Milos Milos
Gino Gottarelli
Michael J. Pollard
Peter Brocco
Sheldon Collins
Steve McQueen
Richard Crenna
Candice Bergen
Emmanuelle Arsan
Mako
Charles Robinson
Gavin MacLeod
Joe Di Reda
Barney Phillips
Shepherd Sanders
James Jeter
Tom Middleton
Paul Chinpae
Tommy H. Lee
Beulah Quo
James Hong
Stephen W. Jahn
Alan Hopkins
Stephen Ferry
Ted Fish
Loren Janes
Glenn Wilder
Henry Wang
Charles Knox Robinson III
Walter Reed
Sandy Dennis
Warren Oates
Lee Grant
James Patterson
Quentin Dean
Anthony James
Scott Wilson
Beah Richards
Jack Teter
Matt Clark
Kermit Murdock
Khalil Bezaleel
Peter Whitney
William Watson
Timothy Scott
Michael LeGlaire
Larry D. Mann
Stuart Nisbet
Eldon Quick
Fred Stewart
Peter Masterson
Alan Oppenheimer
Philip Garris
Phil Garris
Clegg Hoyt
Phil Adams
David Stinehart
Buzz Barton
Sammy Reese
Warren Beatty
Faye Dunaway
Gene Hackman
Estelle Parsons
Gene Wilder
Evans Evans
James Stiver
Roy Heard
J.J. Lemmon Jr.
Clyde Howdy
Joe Spratt
Garry Goodgion
James Stivers
Ken Mayer
Martha Adcock
Mabel Cavitt
Sadie French
Russ Marker
Ann Palmer
Samantha Eggar
Anthony Newley
William Dix
Geoffrey Holder
Muriel Landers
Ray Erlenborn
Dustin Hoffman
Katharine Ross
William Daniels
Simon and Garfunkel
Brian Avery
Norman Fell
Buck Henry
Elisabeth Fraser
Alice Ghostley
Marion Lorne
Mike Farrell
Harry Holcombe
Lainie Miller
Eddra Gale
Richard Dreyfuss
Jonathan Hole
John Neilson
Katharine Houghton
Isabel Sanford
Alexandra Hay
Barbara Randolph
Tom Heaton
DUrville Martin
Grace Gaynor
Skip Martin
John Bear Hudkins
Thomas Heaton
Roy E. Glenn Sr.
Ron Moody
Oliver Reed
Mark Lester
Shani Wallis
Jack Wild
Harry Secombe
Joseph OConor
Leonard Rossiter
Peggy Mount
Hylda Baker
Kenneth Cranham
Sheila White
Wensley Pithey
James Hayter
Elizabeth Knight
Fred Emney
Edwin Finn
Foy Evans
Norman Mitchell
Robert Bartlett
Graham Buttrose
Jeffrey Chandler
Kirk Clugeston
Dempsey Cook
Christopher Duff
William Smith
Nigel Grice
Ronnie Johnson
Nigel Kingsley
Robert Langley
Brian Lloyd
Peter Lock
Ian Ramsey
Peter Renn
Bill Smith
Kim Smith
Freddie Stead
Raymond Ward
John Watters
Clive Moss
Veronica Page
Henry Kay
Jane Peach
Keith Roberts
Peter Hoar
John Baskcomb
Norman Pitt
Arnold Locke
Frank Crawshaw
Barbra Streisand
Anne Francis
Lee Allen
Mae Questel
Mittie Lawrence
Gertrude Flynn
John Harmon
Thordis Brandt
Bettina Brenna
Virginia Ann Ford
Alena Johnston
Raymond Guth
Karen Lee
Mary Jane Mangler
Inga Neilsen
Sharon Vaughn
Anthony Hopkins
Jane Merrow
John Castle
Timothy Dalton
Nigel Terry
Kenneth Griffith
Henry Woolf
Kenneth Ives
Henry Wolff
Karol Hagar
Mark Griffith
Joanne Woodward
James Olson
Kate Harrington
Donald Moffat
Terry Kiser
Bernard Barrow
Nell Potts
Shawn Campbell
Violet Dunn
Izzy Singer
Tod Engle
Bruno Engle
Beatrice Pons
Dorotha Duckworth
Simm Landres
Connie Robinson
Sylvia Shipman
Larry Fredericks
Wendell MacNeal
Jerome Moross
Olivia Hussey
Leonard Whiting
Milo OShea
Michael York
Murray Head
John McEnery
Pat Heywood
Natasha Parry
Keith Skinner
Richard Warwick
Dyson Lovell
Ugo Barbone
Bruce Robinson
Antonio Pierfederici
Esmeralda Ruspoli
Roberto Bisacco
Roy Holder
Aldo Miranda
Dario Tanzini
Maria Fracci
Roberto Antonelli
Jon Voight
John McGiver
Brenda Vaccaro
Barnard Hughes
Sylvia Miles
Viva
Jennifer Salt
Gil Rankin
Gary Owens
George Epperson
T. Tom Marlow
George Eppersen
Al Scott
Linda Davis
J.T. Masters
Arlene Reeder
Georgann Johnson
